1000000495,Emma Smith,8807,24195.611901,9115556019,0
1000000496,John Taylor,4557,39102.833605,9972908020,0
1000000497,John Harris,6692,33734.521961,9408053847,0
1000000498,Chris White,8203,59970.926988,9413102830,0
1000000499,Chris Taylor,5984,4669.881530,9370948089,0
1000000500,Jane Taylor,9188,78337.652316,9941801732,0
1000000501,Chris Johnson,8498,85459.214160,9634088277,0
1000000502,Sophia Harris,1550,13610.902438,9387546864,0
1000000503,John Jackson,7018,78488.686570,9788606971,0
1000000504,Emma Jackson,5849,33488.813052,9188846621,0
1000000505,Jane Jackson,1775,73018.076366,9381047900,0
1000000506,John Brown,6400,55919.836107,9251968854,0
1000000507,Michael Smith,9732,60475.058445,9837915677,0
1000000508,Emma Jackson,9863,11131.175536,9864197917,0
1000000509,Emily Smith,6515,63728.084253,9812612739,0
1000000510,Michael Jackson,3307,59068.700222,9881467843,0
1000000511,Laura Martin,8214,15768.228368,9875172615,0
1000000512,Emma Jackson,3932,29800.446861,9738653062,0
1000000513,David Brown,2436,42095.736249,9737522708,0
1000000514,Laura Jackson,8464,69178.726446,9160111122,0
1000000515,Emma Anderson,3581,28963.836890,9181910709,0
1000000516,John Taylor,4653,36205.942349,9531877021,0
1000000517,Sophia Johnson,4097,92600.692993,9829909583,0
1000000518,Michael White,1517,36254.313163,9334058858,0
1000000519,John Taylor,2804,49796.398642,9602490661,0
1000000520,Sophia Brown,8349,64318.902323,9872742605,0
